partner_ID,hotel,is_canceled,total_cost,days_betwee_reservation_and_check_in,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal_booked,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
18,City Hotel,0,150,21,2016,October,44,26,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,28/10/2016
20,City Hotel,0,150,4,2016,October,44,25,0,3,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,28/10/2016
2,City Hotel,0,100,0,2016,November,47,14,1,0,2,0,0,BB,Corporate,Corporate,1,0,1,A,A,0,1,0,Check-Out,15/11/2016
15,City Hotel,0,150,29,2016,October,44,25,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,28/10/2016
25,City Hotel,0,240,176,2016,October,44,24,1,3,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,3,Check-Out,28/10/2016
3,City Hotel,0,150,83,2016,October,44,25,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,28/10/2016
7,City Hotel,0,290,129,2016,October,44,24,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,28/10/2016
5,City Hotel,0,30,47,2016,October,44,27,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,28/10/2016
22,City Hotel,0,280,119,2016,October,44,24,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,0,1,Check-Out,28/10/2016
1,City Hotel,0,130,1,2016,October,44,25,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,28/10/2016
18,City Hotel,0,380,261,2016,October,43,22,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,28/10/2016
24,City Hotel,0,240,46,2016,October,44,24,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,28/10/2016
27,City Hotel,0,150,77,2016,October,44,25,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,28/10/2016
7,City Hotel,0,200,28,2016,October,44,25,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,28/10/2016
30,City Hotel,0,50,7,2016,October,44,27,0,1,2,1,0,BB,Online TA,TA/TO,0,0,0,A,E,0,0,2,Check-Out,28/10/2016
28,City Hotel,0,290,91,2016,October,44,24,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,29/10/2016
25,City Hotel,0,100,39,2016,October,44,27,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,29/10/2016
2,City Hotel,0,340,232,2016,October,44,24,1,4,2,1,0,BB,Online TA,TA/TO,0,0,0,A,D,0,0,2,Check-Out,29/10/2016
11,City Hotel,0,120,37,2016,October,44,27,0,2,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,0,1,Check-Out,29/10/2016
29,City Hotel,0,250,22,2016,October,44,25,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,29/10/2016
10,City Hotel,0,200,151,2016,October,44,25,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,29/10/2016
14,City Hotel,0,100,197,2016,October,44,28,0,1,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,1,Check-Out,29/10/2016
21,City Hotel,0,150,34,2016,October,44,26,0,3,2,1,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,29/10/2016
27,City Hotel,0,200,84,2016,October,44,26,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,29/10/2016
9,City Hotel,0,150,41,2016,October,44,26,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,29/10/2016
6,City Hotel,0,290,63,2016,October,44,24,1,4,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,29/10/2016
17,City Hotel,0,430,198,2016,October,43,22,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,29/10/2016
1,City Hotel,0,70,73,2016,October,44,28,0,1,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,0,0,Check-Out,29/10/2016
13,City Hotel,0,410,260,2016,October,43,22,2,5,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Check-Out,29/10/2016
2,City Hotel,0,100,3,2016,October,44,27,0,2,1,0,0,BB,Aviation,Corporate,0,0,0,D,A,0,0,0,Check-Out,29/10/2016
7,City Hotel,0,250,2,2017,May,19,7,2,1,1,0,0,BB,Aviation,Corporate,1,0,1,E,E,1,0,0,Check-Out,10/05/2017
23,City Hotel,0,210,31,2016,October,44,27,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,0,2,Check-Out,30/10/2016
12,City Hotel,0,250,178,2016,October,44,26,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,30/10/2016
15,City Hotel,0,180,179,2016,October,44,26,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,30/10/2016
2,City Hotel,0,200,178,2016,October,44,26,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,30/10/2016
24,City Hotel,0,100,199,2016,October,44,28,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Check-Out,30/10/2016
1,City Hotel,0,150,30,2016,October,44,27,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,30/10/2016
8,City Hotel,0,150,8,2016,October,44,28,0,2,1,0,0,BB,Aviation,Corporate,0,0,0,D,D,0,0,0,Check-Out,30/10/2016
8,City Hotel,0,170,199,2016,October,44,28,0,2,3,0,0,BB,Groups,TA/TO,0,0,0,A,A,1,0,0,Check-Out,30/10/2016
15,City Hotel,0,50,42,2016,October,44,29,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,30/10/2016
14,City Hotel,0,90,26,2016,October,45,31,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,01/11/2016
21,City Hotel,0,190,36,2016,October,44,28,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,31/10/2016
18,City Hotel,0,190,36,2016,October,44,28,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,31/10/2016
2,City Hotel,0,240,179,2016,October,44,27,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Check-Out,31/10/2016
5,City Hotel,0,190,36,2016,October,44,28,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,D,0,0,1,Check-Out,31/10/2016
20,City Hotel,0,140,71,2016,October,45,30,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,31/10/2016
20,City Hotel,0,190,5,2016,October,44,28,1,2,2,0,0,HB,Online TA,TA/TO,0,0,0,A,B,0,0,2,Check-Out,31/10/2016
17,City Hotel,0,190,150,2016,October,44,28,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,31/10/2016
18,City Hotel,0,90,28,2016,October,45,30,1,0,2,0,0,BB,Direct,Direct,0,0,0,E,E,0,0,0,Check-Out,31/10/2016
19,City Hotel,0,240,5,2016,October,44,27,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,K,0,0,2,Check-Out,31/10/2016
23,City Hotel,0,140,4,2017,March,11,13,1,1,1,0,0,BB,Aviation,Corporate,1,0,1,A,A,0,0,2,Check-Out,15/03/2017
21,City Hotel,0,280,27,2016,October,44,28,2,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,01/11/2016
17,City Hotel,0,230,9,2016,October,45,30,2,0,1,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,01/11/2016
10,City Hotel,0,300,8,2016,October,44,28,2,2,1,0,0,BB,Aviation,Corporate,0,0,0,D,E,1,0,0,Check-Out,01/11/2016
13,City Hotel,0,240,7,2016,October,44,29,2,1,2,0,0,SC,Direct,Direct,0,0,0,A,A,0,1,1,Check-Out,01/11/2016
29,City Hotel,0,180,171,2016,October,45,30,2,0,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,01/11/2016
2,City Hotel,0,180,57,2016,October,45,30,2,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,01/11/2016
13,City Hotel,0,230,118,2016,October,44,29,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,01/11/2016
25,City Hotel,0,230,177,2016,October,44,29,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,01/11/2016
21,City Hotel,0,260,165,2016,October,44,28,2,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,01/11/2016
8,City Hotel,0,90,0,2016,October,45,31,1,0,2,0,0,BB,Direct,Direct,0,0,0,A,C,0,0,2,Check-Out,01/11/2016
15,City Hotel,0,70,0,2016,November,45,1,0,0,0,0,0,SC,Groups,TA/TO,1,0,0,A,K,1,0,0,Check-Out,01/11/2016
5,City Hotel,0,140,3,2016,October,45,31,1,0,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,01/11/2016
22,City Hotel,0,280,21,2016,October,44,29,2,2,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,02/11/2016
2,City Hotel,0,380,179,2016,October,44,28,2,3,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,02/11/2016
18,City Hotel,0,230,177,2016,October,45,30,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,02/11/2016
29,City Hotel,0,210,68,2016,October,45,30,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,02/11/2016
21,City Hotel,0,280,228,2016,October,45,30,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,02/11/2016
26,City Hotel,0,280,239,2016,October,44,29,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,3,Check-Out,02/11/2016
9,City Hotel,1,230,4,2017,April,14,8,2,1,1,0,0,BB,Aviation,Corporate,1,1,1,D,D,0,0,0,Canceled,05/04/2017
25,City Hotel,0,280,258,2016,October,44,29,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,02/11/2016
21,City Hotel,0,330,88,2016,October,44,29,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,02/11/2016
15,City Hotel,0,20,0,2016,November,45,3,0,0,1,0,0,BB,Corporate,Corporate,1,0,0,A,E,1,0,1,Check-Out,03/11/2016
20,City Hotel,0,170,48,2016,October,45,31,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,03/11/2016
29,City Hotel,0,100,18,2016,November,45,1,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,03/11/2016
3,City Hotel,0,50,8,2016,November,45,2,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,E,0,0,2,Check-Out,03/11/2016
3,City Hotel,0,190,130,2016,October,45,31,1,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,2,Check-Out,03/11/2016
28,City Hotel,0,280,102,2016,October,45,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,03/11/2016
3,City Hotel,0,260,102,2016,October,45,30,2,2,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,03/11/2016
13,City Hotel,0,170,64,2016,October,45,31,1,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,4,Check-Out,03/11/2016
10,City Hotel,0,280,98,2016,October,45,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,03/11/2016
25,City Hotel,0,280,98,2016,October,45,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,03/11/2016
3,City Hotel,0,110,37,2016,November,45,1,0,2,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,1,1,Check-Out,03/11/2016
4,City Hotel,0,50,42,2016,November,45,2,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,03/11/2016
7,City Hotel,0,150,36,2016,November,45,1,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,04/11/2016
27,City Hotel,0,240,84,2016,October,45,31,1,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,04/11/2016
12,City Hotel,0,240,66,2016,October,45,31,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,04/11/2016
9,City Hotel,0,50,186,2016,November,45,3,0,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,04/11/2016
28,City Hotel,0,150,25,2016,November,45,1,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,04/11/2016
15,City Hotel,0,330,177,2016,October,45,30,2,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,04/11/2016
24,City Hotel,0,90,71,2016,November,45,3,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,0,2,Check-Out,04/11/2016
7,City Hotel,0,150,110,2016,November,45,2,0,3,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,05/11/2016
11,City Hotel,0,200,110,2016,November,45,2,0,3,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,05/11/2016
15,City Hotel,0,200,12,2016,November,45,1,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,05/11/2016
29,City Hotel,0,180,152,2016,November,45,1,0,4,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,05/11/2016
18,City Hotel,0,290,83,2016,October,45,31,1,4,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,05/11/2016
11,City Hotel,0,50,38,2016,November,45,4,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,05/11/2016
4,City Hotel,0,100,17,2016,November,45,3,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,05/11/2016
13,City Hotel,0,150,48,2016,November,45,2,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,05/11/2016
6,City Hotel,0,200,44,2016,November,45,1,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,05/11/2016
6,City Hotel,0,130,83,2016,November,45,2,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,05/11/2016
15,City Hotel,0,70,52,2016,November,45,5,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,E,1,0,1,Check-Out,06/11/2016
30,City Hotel,0,150,46,2016,November,45,3,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,06/11/2016
18,City Hotel,0,150,46,2016,November,45,3,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,06/11/2016
22,City Hotel,0,150,8,2016,November,45,3,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,06/11/2016
11,City Hotel,0,50,8,2016,November,45,5,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
2,City Hotel,0,50,8,2016,November,45,5,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
8,City Hotel,0,50,8,2016,November,45,5,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
23,City Hotel,0,200,124,2016,November,45,2,0,4,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,06/11/2016
23,City Hotel,0,100,42,2016,November,45,4,0,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
20,City Hotel,0,200,49,2016,November,45,2,0,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,06/11/2016
19,City Hotel,0,100,42,2016,November,45,4,0,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
13,City Hotel,0,100,46,2016,November,45,4,0,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
25,City Hotel,0,430,47,2016,October,45,30,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,06/11/2016
5,City Hotel,0,200,44,2016,November,45,3,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,06/11/2016
28,City Hotel,0,130,11,2016,November,45,4,0,2,2,0,0,BB,Corporate,Corporate,0,0,0,D,D,1,1,2,Check-Out,06/11/2016
17,City Hotel,0,250,29,2016,November,45,2,0,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,06/11/2016
16,City Hotel,0,220,50,2016,November,45,2,0,4,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,1,0,0,Check-Out,06/11/2016
4,City Hotel,0,160,0,2017,January,4,23,1,1,1,0,0,BB,Complementary,TA/TO,1,0,1,A,A,1,0,1,Check-Out,25/01/2017
17,City Hotel,0,290,41,2016,November,45,2,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,07/11/2016
5,City Hotel,0,240,94,2016,November,45,3,1,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,07/11/2016
10,City Hotel,0,240,41,2016,November,45,3,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,1,Check-Out,07/11/2016
23,City Hotel,0,190,35,2016,November,45,4,1,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,3,Check-Out,07/11/2016
20,City Hotel,0,190,5,2016,November,45,4,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,07/11/2016
19,City Hotel,0,210,199,2016,November,45,4,1,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,0,1,Check-Out,07/11/2016
30,City Hotel,0,340,98,2016,November,45,2,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,07/11/2016
4,City Hotel,0,140,165,2016,November,45,5,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,07/11/2016
29,City Hotel,0,290,92,2016,November,45,2,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,07/11/2016
24,City Hotel,0,190,86,2016,November,45,4,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,07/11/2016
1,City Hotel,0,180,23,2016,November,46,12,1,1,2,0,0,BB,Complementary,TA/TO,0,0,1,D,E,2,0,1,Check-Out,14/11/2016
19,City Hotel,0,330,3,2016,November,45,3,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,08/11/2016
9,City Hotel,0,50,15,2016,November,46,8,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,09/11/2016
25,City Hotel,0,280,10,2016,November,45,4,2,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,08/11/2016
30,City Hotel,0,280,44,2016,November,46,6,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,1,Check-Out,09/11/2016
5,City Hotel,0,0,0,2016,November,46,9,0,0,2,0,0,BB,Offline TA/TO,TA/TO,1,0,0,A,A,0,0,0,Check-Out,09/11/2016
8,City Hotel,0,120,14,2016,November,46,7,1,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,09/11/2016
29,City Hotel,0,50,106,2016,November,46,8,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,09/11/2016
23,City Hotel,0,50,6,2016,November,46,8,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,D,D,0,0,0,Check-Out,09/11/2016
13,City Hotel,0,50,1,2016,November,46,8,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,0,0,Check-Out,09/11/2016
5,City Hotel,0,380,46,2016,November,45,4,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,09/11/2016
12,City Hotel,0,20,0,2016,November,46,10,0,0,1,0,0,BB,Corporate,Corporate,1,0,0,D,D,1,0,1,Check-Out,10/11/2016
13,City Hotel,0,50,2,2016,November,46,9,0,1,1,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,10/11/2016
16,City Hotel,0,280,107,2016,November,46,6,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,10/11/2016
6,City Hotel,0,280,107,2016,November,46,6,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,10/11/2016
29,City Hotel,0,280,107,2016,November,46,6,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,10/11/2016
8,City Hotel,0,280,34,2016,November,46,6,2,2,2,0,0,BB,Direct,Direct,0,0,0,A,K,0,0,0,Check-Out,10/11/2016
30,City Hotel,0,240,38,2016,November,46,10,1,3,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,2,Check-Out,14/11/2016
6,City Hotel,0,430,70,2016,November,45,4,2,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,10/11/2016
4,City Hotel,0,280,146,2016,November,46,6,2,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,1,Check-Out,10/11/2016
10,City Hotel,0,100,36,2016,November,46,8,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,10/11/2016
3,City Hotel,0,190,45,2016,November,46,7,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,10/11/2016
19,City Hotel,0,190,45,2016,November,46,7,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,10/11/2016
29,City Hotel,0,190,63,2016,November,46,7,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,0,Check-Out,10/11/2016
12,City Hotel,0,190,18,2016,November,46,7,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,10/11/2016
16,City Hotel,0,280,124,2016,November,46,6,2,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Check-Out,10/11/2016
23,City Hotel,0,280,124,2016,November,46,6,2,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Check-Out,10/11/2016
2,City Hotel,0,190,33,2016,November,46,7,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,10/11/2016
30,City Hotel,0,190,21,2016,November,46,7,1,2,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,10/11/2016
14,City Hotel,0,0,0,2016,November,46,11,0,0,0,0,0,SC,Online TA,TA/TO,1,0,0,A,A,0,0,1,Check-Out,11/11/2016
2,City Hotel,0,370,16,2016,November,46,6,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,0,2,Check-Out,11/11/2016
27,City Hotel,0,50,3,2016,November,46,10,0,1,1,0,0,BB,Aviation,Corporate,0,0,0,D,D,0,0,0,Check-Out,11/11/2016
11,City Hotel,0,330,19,2016,November,46,6,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
7,City Hotel,0,1470,2,2016,October,43,19,6,17,1,0,0,BB,Corporate,Corporate,0,0,0,E,E,4,0,0,Check-Out,11/11/2016
19,City Hotel,0,380,34,2016,November,46,6,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
9,City Hotel,0,240,25,2016,November,46,7,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Check-Out,11/11/2016
10,City Hotel,0,290,66,2016,November,46,7,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,11/11/2016
9,City Hotel,0,100,21,2016,November,46,10,0,1,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
15,City Hotel,0,50,21,2016,November,46,10,0,1,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
2,City Hotel,0,310,61,2016,November,46,6,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,3,Check-Out,11/11/2016
2,City Hotel,0,240,35,2016,November,46,7,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,11/11/2016
6,City Hotel,0,330,49,2016,November,46,6,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,11/11/2016
25,City Hotel,0,150,43,2016,November,46,8,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,0,Check-Out,11/11/2016
15,City Hotel,0,130,15,2016,November,46,8,0,3,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
18,City Hotel,0,50,119,2016,November,46,10,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
7,City Hotel,0,280,103,2016,November,46,7,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,B,2,0,2,Check-Out,11/11/2016
19,City Hotel,0,310,33,2016,November,46,6,2,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
26,City Hotel,0,430,15,2016,November,45,5,2,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,11/11/2016
4,City Hotel,0,330,95,2016,November,46,6,2,3,2,0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,11/11/2016
10,City Hotel,0,70,9,2016,November,46,10,0,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,1,0,1,Check-Out,11/11/2016
1,City Hotel,0,50,28,2016,November,46,11,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,0,2,Check-Out,12/11/2016
